date,state,stateId,family
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,United States,US,Falcon9
2020-01-07,China,CN,DF5
2020-01-15,China,CN,DF5
2020-01-15,China,CN,DF5
2020-01-15,China,CN,DF5
2020-01-15,China,CN,DF5
2020-01-16,China,CN,Other
2020-01-16,Other,F,Other
2020-01-16,Other,F,Other
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-29,United States,US,Falcon9
2020-01-31,Other,NZ,Other
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-06,Other,F,R-7
2020-02-09,Other,J,Other
2020-02-09,Other,IR,Other
2020-02-10,United States,US,Other
2020-02-15,United States,US,Zenit
2020-02-15,United States,US,Zenit
2020-02-15,United States,US,Zenit
2020-02-15,United States,US,Zenit
2020-02-15,United States,US,Zenit
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-17,United States,US,Falcon9
2020-02-18,Other,F,Other
2020-02-18,Other,F,Other
2020-02-19,China,CN,DF5
2020-02-19,China,CN,DF5
2020-02-19,China,CN,DF5
2020-02-19,China,CN,DF5
2020-02-20,Russia,RU,R-7
2020-03-07,United States,US,Falcon9
2020-03-07,United States,US,Falcon9
2020-03-07,United States,US,Falcon9
2020-03-07,United States,US,Falcon9
2020-03-09,China,CN,DF5
2020-03-16,China,CN,DF5
2020-03-16,Russia,RU,R-7
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-18,United States,US,Falcon9
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-21,Other,F,R-7
2020-03-24,China,CN,DF5
2020-03-24,China,CN,DF5
2020-03-24,China,CN,DF5
2020-03-26,United States,US,Other
2020-03-26,United States,US,Other
2020-04-09,Russia,RU,R-7
2020-04-09,China,CN,DF5
2020-04-22,Other,IR,Other
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-22,United States,US,Falcon9
2020-04-25,Russia,RU,R-7
2020-05-05,China,CN,Other
2020-05-05,China,CN,Other
2020-05-12,China,CN,Other
2020-05-12,China,CN,Other
2020-05-17,United States,US,Other
2020-05-17,United States,US,Other
2020-05-17,United States,US,Other
2020-05-20,Other,J,Other
2020-05-22,Russia,RU,R-7
2020-05-25,United States,US,Other
2020-05-25,United States,US,Other
2020-05-29,China,CN,Other
2020-05-29,China,CN,Other
2020-05-30,United States,US,Falcon9
2020-05-31,China,CN,DF5
2020-05-31,China,CN,DF5
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-04,United States,US,Falcon9
2020-06-10,China,CN,DF5
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,Other,NZ,Other
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-13,United States,US,Falcon9
2020-06-17,China,CN,DF5
2020-06-17,China,CN,DF5
2020-06-17,China,CN,DF5
2020-06-23,China,CN,DF5
2020-06-30,United States,US,Falcon9
2020-07-03,China,CN,DF5
2020-07-03,China,CN,DF5
2020-07-04,Other,NZ,Other
2020-07-04,Other,NZ,Other
2020-07-04,Other,NZ,Other
2020-07-04,Other,NZ,Other
2020-07-04,Other,NZ,Other
2020-07-04,Other,NZ,Other
2020-07-04,Other,NZ,Other
2020-07-04,China,CN,DF5
2020-07-06,Other,IL,Other
2020-07-09,China,CN,DF5
2020-07-10,China,CN,Other
2020-07-10,China,CN,Other
2020-07-15,United States,US,Other
2020-07-15,United States,US,Other
2020-07-15,United States,US,Other
2020-07-15,United States,US,Other
2020-07-19,Other,J,Other
2020-07-20,United States,US,Falcon9
2020-07-23,China,CN,Other
2020-07-23,China,CN,Other
2020-07-23,China,CN,Other
2020-07-23,China,CN,Other
2020-07-23,China,CN,Other
2020-07-23,China,CN,Other
2020-07-23,Russia,RU,R-7
2020-07-25,China,CN,DF5
2020-07-25,China,CN,DF5
2020-07-25,China,CN,DF5
2020-07-30,United States,US,Other
2020-07-30,United States,US,Other
2020-07-30,Russia,RU,Proton
2020-07-30,Russia,RU,Proton
2020-08-06,China,CN,DF5
2020-08-06,China,CN,DF5
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
2020-08-07,United States,US,Falcon9
